"3e06eb36-2e4d-4e2c-a434-55e364b421dc","200","fandom.com","https://www.fandom.com","https://www.fandom.com","Fandom","None"
"a3d8b627-ed22-49e2-94c1-95476e63e1b9","200","fandom.com","http://www.fandom.com","https://www.fandom.com/","Fandom","None"
"08b4b82f-bc66-46b0-a514-a28fec081968","200","apple.com","https://www.apple.com","https://www.apple.com","Apple","None"
"210bf32c-ee00-4e4e-a323-d5082df6f149","200","apple.com","http://www.apple.com","https://www.apple.com/","Apple","None"
"a9358ca2-d053-47a5-9739-de5d86972477","200","espn.com","https://www.espn.com","https://www.espn.com","ESPN - Serving Sports Fans. Anytime. Anywhere.","None"
"d3c027fd-2a3b-4474-99a7-27c8625272ad","200","mayoclinic.org","https://www.mayoclinic.org","https://www.mayoclinic.org","Mayo Clinic - Mayo Clinic","None"
"01199b0d-cbc9-4735-acbf-ddecbbfcad17","200","youtube.com","https://www.youtube.com","https://www.youtube.com","YouTube","None"
"23ca7d5e-9c97-4b95-a1f4-e53a4d5f20b3","200","healthline.com","https://www.healthline.com","https://www.healthline.com","Healthline: Medical information and health advice you can trust.","None"
"b82143b6-bb9d-4903-82d7-a755c25b7e1d","200","nytimes.com","https://www.nytimes.com","https://www.nytimes.com","The New York Times - Breaking News, US News, World News and Videos","None"
"158caa68-076b-4488-8198-b1822b040f59","200","pinterest.com","https://www.pinterest.com","https://www.pinterest.com","Pinterest","None"
"ef463d78-9a66-4bdf-8121-f0bc8392f561","200","cnn.com","https://www.cnn.com","https://www.cnn.com","CNN - Breaking News, Latest News and Videos","None"
"835dc4e1-64dc-4f47-b9bd-2e78f04bf60f","200","pinterest.com","http://www.pinterest.com","https://www.pinterest.com/","Pinterest","None"
"820e4728-95c1-4655-81ec-28f2d4681158","200","foxnews.com","https://www.foxnews.com","https://www.foxnews.com","Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos","None"
"832fbe6a-aa69-4016-a7c7-1e7d9689dac9","200","facebook.com","https://www.facebook.com","https://www.facebook.com","Facebook - log in or sign up","None"
"c955adec-d2ac-4306-ba7d-1a916e640e06","200","linkedin.com","https://www.linkedin.com","https://www.linkedin.com","LinkedIn: Log In or Sign Up","None"
"b56a514c-20d3-450c-b5cd-44525ed00880","200","irs.gov","https://www.irs.gov","https://www.irs.gov","Internal Revenue Service | An official website of the United States government","None"
"4dbd8c4c-0506-4951-8f29-374f4d0f90bf","200","cdc.gov","https://www.cdc.gov","https://www.cdc.gov","Centers for Disease Control and Prevention","None"
"fa79b531-8f2a-42b6-ae47-83f4591a39c3","200","homedepot.com","http://www.homedepot.com","https://www.homedepot.com/","The Home Depot","None"
"8625d713-6fa0-4f2f-bfae-12f6204ac339","200","foxnews.com","http://www.foxnews.com","https://www.foxnews.com/","Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos","None"
"48c5f7dd-5072-4175-b356-aafee0bdda8e","200","youtube.com","http://www.youtube.com","https://www.youtube.com/","YouTube","None"
"094f00e1-ab8c-440f-b16b-f24b41473aa4","200","instagram.com","https://www.instagram.com","https://www.instagram.com","Instagram","None"
"4fee5467-67d2-4186-b8e3-1850345213bc","200","instagram.com","http://www.instagram.com","https://www.instagram.com/","Instagram","None"
"91c3e560-235b-4762-bc0d-1f88e3f48a3c","200","nih.gov","https://www.nih.gov","https://www.nih.gov","National Institutes of Health (NIH) | Turning Discovery Into Health","None"
"6ee3f437-6d88-4df4-9c5e-eb8d3ef84b5e","200","mayoclinic.org","http://www.mayoclinic.org","https://www.mayoclinic.org/","Mayo Clinic - Mayo Clinic","None"
"7ce3d7da-6413-4e5c-aa06-36566e3f9983","200","britannica.com","https://www.britannica.com","https://www.britannica.com","Encyclopedia Britannica | Britannica","None"
"e6b8ddce-7f73-470b-ab5e-f83c8d2b6ed1","200","cvs.com","https://www.cvs.com","https://www.cvs.com","CVS - Online Drugstore, Pharmacy, Prescriptions & Health Information","None"
"8279bd2e-c1fc-483b-b9f5-e134e2b4de9e","200","nytimes.com","http://www.nytimes.com","https://www.nytimes.com/","The New York Times - Breaking News, US News, World News and Videos","None"
"2731084d-f1cc-4fec-914f-345f62abf0d8","200","healthline.com","http://www.healthline.com","https://www.healthline.com/","Healthline: Medical information and health advice you can trust.","None"
"8e25395f-f778-4be0-8fd3-8f00f1cee740","200","ca.gov","https://www.ca.gov","https://www.ca.gov","www.ca.gov | California State Portal","None"
"30b01a3e-094d-4c86-ab72-a3d9bb7e3c05","200","facebook.com","http://www.facebook.com","https://www.facebook.com/","Facebook - log in or sign up","None"
"a15376b4-a6be-4f64-b4f0-126ddf006f39","200","cnn.com","http://www.cnn.com","https://www.cnn.com/","CNN - Breaking News, Latest News and Videos","None"
"14cef0f0-f5fa-4736-a65e-9e2c4d2e3727","200","espn.com","http://www.espn.com","https://www.espn.com/","ESPN - Serving Sports Fans. Anytime. Anywhere.","None"
"2d228d52-312f-41c2-8619-3a773eddae6d","200","ebay.com","http://www.ebay.com","https://www.ebay.com/","Electronics, Cars, Fashion, Collectibles & More | eBay","None"
"3507761a-1f35-45c5-94ac-22428cbf74ef","200","homedepot.com","https://www.homedepot.com","https://www.homedepot.com","The Home Depot","None"
"d723e996-206e-4cf5-9b5c-c517706abf83","200","ebay.com","https://www.ebay.com","https://www.ebay.com","Electronics, Cars, Fashion, Collectibles & More | eBay","None"
"0ad0f0c8-535b-47ae-9f58-e9b2f8d150a2","200","google.com","http://www.google.com","http://www.google.com","Google","None"
"ec9af72d-2599-4eb5-9b84-f7fcfd9f86f2","200","medicalnewstoday.com","https://www.medicalnewstoday.com","https://www.medicalnewstoday.com","Medical and health information","None"
"9dc9e1ea-5920-4bc5-b3b7-47ac433fcacb","200","cbssports.com","https://www.cbssports.com","https://www.cbssports.com","CBS Sports - News, Live Scores, Schedules, Fantasy Games, Video and more. - CBSSports.com","None"
"c72ffcb3-b41c-42ff-a8c8-b74daf67cf80","200","merriam-webster.com","https://www.merriam-webster.com","https://www.merriam-webster.com","Dictionary by Merriam-Webster: America's most-trusted online dictionary","None"
"2a30c3ab-f546-4837-91d0-2ab47f08881b","200","etsy.com","https://www.etsy.com","https://www.etsy.com","Etsy - Shop for handmade, vintage, custom, and unique gifts for everyone","None"
"b7d0153d-9b67-442b-8bae-f3939649bbdb","200","google.com","https://www.google.com","https://www.google.com","Google","None"
"82d9be73-d370-472b-b784-af2fd4ea55f2","200","forbes.com","https://www.forbes.com","https://www.forbes.com","Forbes","None"
"7d55267c-7943-415a-8133-dfdeac8918e5","200","cdc.gov","http://www.cdc.gov","https://www.cdc.gov/","Centers for Disease Control and Prevention","None"
"e7b804c3-7643-4a15-9462-2f8a4ba961f6","200","irs.gov","http://www.irs.gov","https://www.irs.gov/","Internal Revenue Service | An official website of the United States government","None"
"c37cb366-1063-4230-a4cc-bb2bf9d28461","200","allrecipes.com","https://www.allrecipes.com","https://www.allrecipes.com","Allrecipes | Recipes, How-Tos, Videos and More","None"
"9678d554-7125-44cc-9e69-490a22547e87","200","britannica.com","http://www.britannica.com","https://www.britannica.com:443/","Encyclopedia Britannica | Britannica","None"
"5abcadda-9ecc-4df7-b91f-1cd4c0320a35","200","nih.gov","http://www.nih.gov","https://www.nih.gov/","National Institutes of Health (NIH) | Turning Discovery Into Health","None"
"d0faacab-a32d-444f-9948-9fd4d69b947d","200","cvs.com","http://www.cvs.com","https://www.cvs.com/","CVS - Online Drugstore, Pharmacy, Prescriptions & Health Information","None"
"5c312ef6-8e78-4090-aa96-d37aeb8bc0cf","200","etsy.com","http://www.etsy.com","https://www.etsy.com/","Etsy - Shop for handmade, vintage, custom, and unique gifts for everyone","None"
"1288766d-8fc1-4e70-b260-34288cce6039","200","linkedin.com","http://www.linkedin.com","https://www.linkedin.com/hp","LinkedIn: Log In or Sign Up","None"
"eb3f08f9-f3a1-41ea-bce6-63ae74e5d3aa","200","ca.gov","http://www.ca.gov","https://www.ca.gov/","www.ca.gov | California State Portal","None"
"8a20c687-081c-4517-831f-f6cf349ed48e","200","clevelandclinic.org","http://www.clevelandclinic.org","https://my.clevelandclinic.org","Cleveland Clinic: Every Life Deserves World Class Care","None"
"9013bf75-84a0-486b-9f44-64744123e547","200","microsoft.com","https://www.microsoft.com","https://www.microsoft.com/en-us/","Microsoft – Cloud, Computers, Apps & Gaming","None"
"3ea5d487-2f3f-4110-8aed-0440fbc9b395","200","medicalnewstoday.com","http://www.medicalnewstoday.com","https://www.medicalnewstoday.com/","Medical and health information","None"
"e7501598-99b0-4d0a-9643-311cb06fbaf7","200","cbssports.com","http://www.cbssports.com","https://www.cbssports.com/","CBS Sports - News, Live Scores, Schedules, Fantasy Games, Video and more. - CBSSports.com","None"
"4288d672-deff-478d-8e4f-a0d9138c299c","200","merriam-webster.com","http://www.merriam-webster.com","https://www.merriam-webster.com/","Dictionary by Merriam-Webster: America's most-trusted online dictionary","None"
"3cbb63bd-69f0-4f09-90bc-a96a8854228e","200","forbes.com","http://www.forbes.com","https://www.forbes.com/","Forbes","None"
"aac0001f-83b6-4873-baa2-f73dbeb135f0","200","cnbc.com","https://www.cnbc.com","https://www.cnbc.com","Stock Markets, Business News, Financials, Earnings - CNBC","None"
"939ded49-74db-4ef9-a6ee-64b4da7e07c7","200","mlb.com","https://www.mlb.com","https://www.mlb.com","MLB.com | The Official Site of Major League Baseball","None"
"5240fdb8-acfa-4586-b15b-2874d80508ca","200","businessinsider.com","https://www.businessinsider.com","https://www.businessinsider.com","Insider","None"
"73331b29-fd3c-40d3-97b6-63c6b39be392","200","kohls.com","https://www.kohls.com","https://www.kohls.com","Kohl's | Shop Clothing, Shoes, Home, Kitchen, Bedding, Toys & More","None"
"f78f46ff-a51f-4b9e-affd-2a667979becf","200","allrecipes.com","http://www.allrecipes.com","https://www.allrecipes.com/","Allrecipes | Recipes, How-Tos, Videos and More","None"
"dac076c6-345d-451d-8f5a-8b9491d34928","200","investopedia.com","https://www.investopedia.com","https://www.investopedia.com","Investopedia: Sharper insight, better investing.","None"
"13692173-d79e-4ccf-967a-8c435f83166f","200","cnbc.com","http://www.cnbc.com","https://www.cnbc.com/","Stock Markets, Business News, Financials, Earnings - CNBC","None"
"ced87d3a-a069-426a-abbf-13c3968c85d2","200","npr.org","https://www.npr.org","https://www.npr.org","NPR - Breaking News, Analysis, Music, Arts & Podcasts : NPR","None"
"dab48702-9e31-43ec-9291-119688fbb27b","200","clevelandclinic.org","https://www.clevelandclinic.org","https://my.clevelandclinic.org","Cleveland Clinic: Every Life Deserves World Class Care","None"
"010d5f62-d3c4-468f-adf8-6ba038587536","200","chase.com","https://www.chase.com","https://www.chase.com","Credit Card, Mortgage, Banking, Auto | Chase Online | Chase.com","None"
"183a2ba3-4daa-47c2-a1a5-a4b01821b655","200","investopedia.com","http://www.investopedia.com","https://www.investopedia.com/","Investopedia: Sharper insight, better investing.","None"
"9e6ae810-0d4d-4420-87d7-01c0e8e143e2","200","businessinsider.com","http://www.businessinsider.com","https://www.businessinsider.com/","Insider","None"
"ed500db1-e2c6-4afc-8c59-bc85b66b7d76","200","microsoft.com","http://www.microsoft.com","https://www.microsoft.com/en-us/","Microsoft – Cloud, Computers, Apps & Gaming","None"
"729ef551-e868-4b17-b6b0-730c751ce4d2","200","foodnetwork.com","https://www.foodnetwork.com","https://www.foodnetwork.com","Easy Recipes, Healthy Eating Ideas and Chef Recipe Videos | Food Network","None"
"78678bf2-3e9e-4b3a-85b3-b1b6db39d696","200","bbc.com","https://www.bbc.com","https://www.bbc.com","BBC - Homepage","None"
"4c7ab254-24af-45ec-b9b3-9c1e59082812","200","nike.com","https://www.nike.com","https://www.nike.com","Nike. Just Do It. Nike.com","None"
"926f80bf-8adf-4da1-8024-820b58880b4f","200","kohls.com","http://www.kohls.com","https://www.kohls.com/","Kohl's | Shop Clothing, Shoes, Home, Kitchen, Bedding, Toys & More","None"
"70db6ad7-b5e6-4b28-9a3a-20ddbf1e23fc","200","mlb.com","http://www.mlb.com","https://www.mlb.com/","MLB.com | The Official Site of Major League Baseball","None"
"93de4271-a601-42d5-9a25-080d987dd559","200","nypost.com","https://www.nypost.com","https://nypost.com/","New York Post – Breaking News, Top Headlines, Photos & Videos","None"
"50836814-bc77-4aa2-81fc-2b2f211e369b","200","npr.org","http://www.npr.org","https://www.npr.org/","NPR - Breaking News, Analysis, Music, Arts & Podcasts : NPR","None"
"0803b055-047c-4ffd-944c-d1e200111d49","200","cnet.com","https://www.cnet.com","https://www.cnet.com","CNET: Product reviews, advice, how-tos and the latest news","None"
"a19f87dc-8252-4d75-b57f-ad1bc1a608e2","200","chase.com","http://www.chase.com","https://www.chase.com/","Credit Card, Mortgage, Banking, Auto | Chase Online | Chase.com","None"
"901d989b-a39b-4d26-b867-3e8c2407af50","200","medlineplus.gov","https://www.medlineplus.gov","https://www.medlineplus.gov","MedlinePlus - Health Information from the National Library of Medicine","None"
"ca7cf72b-9481-4ac7-931d-03cd643ca296","200","craigslist.org","https://www.craigslist.org","https://harrisburg.craigslist.org","craigslist: harrisburg jobs, apartments, for sale, services, community, and events","None"
"56e71a31-a625-497d-85c3-496fd0739665","200","live.com","http://www.live.com","https://outlook.live.com/owa/","Outlook – free personal email and calendar from Microsoft","None"
"c6e9d625-8a7d-4b32-8a6b-bb085b7a9009","200","bankofamerica.com","https://www.bankofamerica.com","https://www.bankofamerica.com","Bank of America - Banking, Credit Cards, Loans and Merrill Investing","None"
"df8d7dfb-9b9f-43c4-bff0-2f69d3db5283","200","nike.com","http://www.nike.com","https://www.nike.com/","Nike. Just Do It. Nike.com","None"
"df608b23-fd24-41af-9e61-2046205b60dc","200","bbc.com","http://www.bbc.com","https://www.bbc.com/","BBC - Homepage","None"
"1f64470b-e0a6-40b7-83a8-97bcc747fb1b","200","genius.com","http://www.genius.com","https://genius.com","Genius | Song Lyrics & Knowledge","None"
"2b38169d-f378-4eb8-9c00-fa50da8f5404","200","dictionary.com","https://www.dictionary.com","https://www.dictionary.com","Dictionary.com | Meanings & Definitions of English Words","None"
"1d8e9128-e727-40f7-b687-68e858b76ad8","200","genius.com","https://www.genius.com","https://genius.com","Genius | Song Lyrics & Knowledge","None"
"6a23ec1d-b100-4fc2-8a0b-a72fc5b2bece","200","foodnetwork.com","http://www.foodnetwork.com","https://www.foodnetwork.com/","Easy Recipes, Healthy Eating Ideas and Chef Recipe Videos | Food Network","None"
"585458ea-ff6f-41aa-8a11-a5d825fc5ba0","200","nypost.com","http://www.nypost.com","https://nypost.com/","New York Post – Breaking News, Top Headlines, Photos & Videos","None"
"5097103d-deef-4a53-bc6d-992b3010af01","200","goodhousekeeping.com","https://www.goodhousekeeping.com","https://www.goodhousekeeping.com","Recipe Ideas, Product Reviews, Home Decor Inspiration, and  Beauty Tips - Good Housekeeping","None"
"d63ced02-0e9f-43b5-b375-2bfb8f10a69b","200","bleacherreport.com","https://www.bleacherreport.com","https://www.bleacherreport.com","Bleacher Report | Sports. Highlights. News. Now.","None"
"b4080d80-053a-418a-b4ff-d6c14d5a3e27","200","cnet.com","http://www.cnet.com","https://www.cnet.com/","CNET: Product reviews, advice, how-tos and the latest news","None"
"515abf1a-c3ac-4e96-8b99-b9bafe9527e8","200","basketball-reference.com","https://www.basketball-reference.com","https://www.basketball-reference.com","Basketball Statistics & History of Every Team & NBA and WNBA Players | Basketball-Reference.com","None"
"d59c8354-bfef-41e8-9b6f-bbf0aff138bc","200","craigslist.org","http://www.craigslist.org","https://harrisburg.craigslist.org","craigslist: harrisburg jobs, apartments, for sale, services, community, and events","None"
"5d25df2a-5c34-42c5-aab3-cc262d0b4da6","200","medlineplus.gov","http://www.medlineplus.gov","https://www.medlineplus.gov/","MedlinePlus - Health Information from the National Library of Medicine","None"
"cf9aa80a-131c-440f-a351-4e9062eceaf7","200","live.com","https://www.live.com","https://outlook.live.com/owa/","Outlook – free personal email and calendar from Microsoft","None"
"6b91fbec-8d11-476f-9671-3100f2560137","200","ikea.com","https://www.ikea.com","https://www.ikea.com","Hej! Welcome to IKEA Global","None"
"74cd5a87-66ce-4cae-a563-7ac841ed4f19","200","finance.yahoo.com","https://www.finance.yahoo.com","https://finance.yahoo.com/","Yahoo Finance - Stock Market Live, Quotes, Business & Finance News","None"
"769241ec-12db-4226-9408-09e8fab04dc0","200","nbcnews.com","http://www.nbcnews.com","https://www.nbcnews.com/","NBC News - Breaking News & Top Stories - Latest World, US & Local News | NBC News","None"
"6ebda900-2dd1-48d4-b538-9899906b42e2","200","finance.yahoo.com","http://www.finance.yahoo.com","https://finance.yahoo.com/","Yahoo Finance - Stock Market Live, Quotes, Business & Finance News","None"
"3be9c282-700b-491d-a0d0-e85529cacf95","200","nbcnews.com","https://www.nbcnews.com","https://www.nbcnews.com","NBC News - Breaking News & Top Stories - Latest World, US & Local News | NBC News","None"
"43d7f7b3-3d49-4d03-bdb6-43d281e47605","200","nba.com","https://www.nba.com","https://www.nba.com","The official site of the NBA for the latest NBA Scores, Stats & News. | NBA.com","None"
"4c378df3-4258-4cef-8a6e-3b0c2eae5796","200","dictionary.com","http://www.dictionary.com","https://www.dictionary.com/","Dictionary.com | Meanings & Definitions of English Words","None"
"ab6e3960-93b2-4002-9969-dce2b12dbc9b","200","hotels.com","https://www.hotels.com","https://www.hotels.com","Hotels.com - Deals & Discounts for Hotel Reservations from Luxury Hotels to Budget Accommodations","None"
"dcfb5500-b0fc-4b12-aca4-8454fad673a9","200","goodhousekeeping.com","http://www.goodhousekeeping.com","https://www.goodhousekeeping.com/","Recipe Ideas, Product Reviews, Home Decor Inspiration, and  Beauty Tips - Good Housekeeping","None"
"32aee009-3387-416d-84dc-7655bf5b3f15","200","cbsnews.com","https://www.cbsnews.com","https://www.cbsnews.com","CBS News - Breaking news, 24/7 live streaming news & top stories","None"
"d42c7864-aebf-4221-96dd-908daeed66dd","200","mcdonalds.com","https://www.mcdonalds.com","https://www.mcdonalds.com/us/en-us.html","McDonald's: Burgers, Fries & More. Quality Ingredients.","None"
"a047956b-b7dc-4740-9cc2-4f92e25347e7","200","ikea.com","http://www.ikea.com","https://www.ikea.com/","Hej! Welcome to IKEA Global","None"
"b52528b8-ead2-46c0-892a-d3e0f4f5b51e","200","bankofamerica.com","http://www.bankofamerica.com","https://www.bankofamerica.com/","Bank of America - Banking, Credit Cards, Loans and Merrill Investing","None"
"12b4acb2-267e-4b55-bc82-87278b8876c0","200","dickssportinggoods.com","https://www.dickssportinggoods.com","https://www.dickssportinggoods.com","DICK'S Sporting Goods - Official Site - Every Season Starts at DICK'S","None"
"834562dc-ac59-4584-b0d5-f17872dd86db","200","bleacherreport.com","http://www.bleacherreport.com","https://www.bleacherreport.com/","Bleacher Report | Sports. Highlights. News. Now.","None"
"cb2a7e0a-e9db-49f4-b1b5-31ae160e357d","200","kbb.com","https://www.kbb.com","https://www.kbb.com","Kelley Blue Book | New and Used Car Price Values, Expert Car Reviews","None"
"587c9c57-3268-4ff0-b166-89e620001e79","200","nbcsports.com","https://www.nbcsports.com","https://www.nbcsports.com","NBC Sports | Live Streams, Video, News, Schedules, Scores and more","None"
"61aa7f90-f4e8-4243-a697-3ea42c679c0e","200","basketball-reference.com","http://www.basketball-reference.com","https://www.basketball-reference.com/","Basketball Statistics & History of Every Team & NBA and WNBA Players | Basketball-Reference.com","None"
"a99ea39d-bfb4-4a46-a7b8-42fccb25d633","200","ny.gov","https://www.ny.gov","https://www.ny.gov","The Official Website of New York State","None"
"60c6645b-adc5-4055-8ea7-f6203714f49b","200","dickssportinggoods.com","http://www.dickssportinggoods.com","https://www.dickssportinggoods.com/","DICK'S Sporting Goods - Official Site - Every Season Starts at DICK'S","None"
"7dcd8ffe-d6c5-4fc8-a210-028ed7765a7a","200","hotels.com","http://www.hotels.com","https://www.hotels.com/","Hotels.com - Deals & Discounts for Hotel Reservations from Luxury Hotels to Budget Accommodations","None"
"0fbf575e-957e-4405-a055-80114d6a9478","200","expedia.com","https://www.expedia.com","https://www.expedia.com","Expedia Travel: Vacation Homes, Hotels, Car Rentals, Flights & More","None"
"43ee8fb4-2ab0-40ae-a33b-54f2b8f62899","200","cbsnews.com","http://www.cbsnews.com","https://www.cbsnews.com/","CBS News - Breaking news, 24/7 live streaming news & top stories","None"
"255bbb89-d9c4-48ee-8b47-aa69d00622f0","200","goodreads.com","https://www.goodreads.com","https://www.goodreads.com","Goodreads | Meet your next favorite book","None"
"2539786c-a3a4-46ef-899b-aea7d57f0942","200","cars.com","https://www.cars.com","https://www.cars.com","New Cars, Used Cars, Car Dealers, Prices & Reviews | Cars.com","None"
"581ede61-6e18-42b9-9ab9-6a3732844744","200","cosmopolitan.com","https://www.cosmopolitan.com","https://www.cosmopolitan.com","Cosmopolitan.com - The Women's Magazine for Fashion, Sex Advice, Dating Tips, and Celebrity News","None"
"508387b1-a93f-467c-b6d8-f7607f797cf7","200","hulu.com","https://www.hulu.com","https://www.hulu.com/welcome","Stream TV and Movies Live and Online | Hulu","None"
"d2399fd3-f43d-4f93-baee-73f2cebcf55e","200","adobe.com","https://www.adobe.com","https://www.adobe.com","Adobe: Creative, marketing and document management solutions","None"
"9ffa973e-3e04-4524-bf17-284d1b10f473","200","carfax.com","https://www.carfax.com","https://www.carfax.com","CARFAX™ - Shop, Buy, Own, & Sell Used Cars","None"
"ea26aa4b-0b44-4a35-9137-67cfa20ed10d","200","kbb.com","http://www.kbb.com","https://www.kbb.com/","Kelley Blue Book | New and Used Car Price Values, Expert Car Reviews","None"
"ae4c66fc-4eb1-4f87-93bb-8796dda40db3","200","nba.com","http://www.nba.com","https://www.nba.com/","The official site of the NBA for the latest NBA Scores, Stats & News. | NBA.com","None"
"eeee38e7-9ce5-4892-ac27-023f04e7b2a3","200","caranddriver.com","https://www.caranddriver.com","https://www.caranddriver.com","Car and Driver: New Car Reviews, Buying Advice and News","None"
"35da2ab7-c360-4ab7-81a7-64085cdd3821","200","nbcsports.com","http://www.nbcsports.com","https://www.nbcsports.com/","NBC Sports | Live Streams, Video, News, Schedules, Scores and more","None"
"f0fb69e0-e728-4516-825a-fe30ef451647","200","mail.yahoo.com","http://www.mail.yahoo.com","https://login.yahoo.com/?.src=ym&pspid=159600001&activity=mail-direct&.lang=en-US&.intl=us&.done=https://mail.yahoo.com/d","Yahoo","None"
"9fdf92ac-8e4a-47b5-b3ca-c306f8146b3c","200","mcdonalds.com","http://www.mcdonalds.com","https://www.mcdonalds.com/us/en-us.html","McDonald's: Burgers, Fries & More. Quality Ingredients.","None"
"3f141df7-16e5-42ae-b5f8-ed92b67e6bf0","200","expedia.com","http://www.expedia.com","https://www.expedia.com/","Expedia Travel: Vacation Homes, Hotels, Car Rentals, Flights & More","None"
"476c4abf-326e-4307-acc6-e65f3f6ad6d7","200","hulu.com","http://www.hulu.com","https://www.hulu.com/welcome","Stream TV and Movies Live and Online | Hulu","None"
"73c9e6b4-7674-4615-ae61-4ff1d46e7905","200","aol.com","https://www.aol.com","https://www.aol.com","AOL - News, Politics, Sports, Mail & Latest Headlines - AOL.com","None"
"fbfe0958-b691-4271-a866-aaea66b30a29","200","foursquare.com","http://www.foursquare.com","https://foursquare.com/","Unlocking Powerful Consumer Connections with Location | FSQ","None"
"b64abe98-5bfb-4b62-8145-7b586efbe09a","200","ny.gov","http://www.ny.gov","https://www.ny.gov/","The Official Website of New York State","None"
"fb69c450-40d8-4d3c-b3ba-e57aa31c1fd0","200","dailymail.co.uk","http://www.dailymail.co.uk","https://www.dailymail.co.uk/ushome/index.html","Home | Daily Mail Online","None"
"175e23be-ec77-432b-a6e1-7e36c9832e3e","200","adobe.com","http://www.adobe.com","https://www.adobe.com/","Adobe: Creative, marketing and document management solutions","None"
"a7b66d1f-d904-4859-acb5-dfce7a908300","200","insider.com","https://www.insider.com","https://www.insider.com","Insider","None"
"273551ed-e3ff-42b7-9710-957ed8de4b72","200","foursquare.com","https://www.foursquare.com","https://foursquare.com/","Unlocking Powerful Consumer Connections with Location | FSQ","None"
"e9ce488a-3bb4-46b0-83dc-9c66172f7153","200","hopkinsmedicine.org","https://www.hopkinsmedicine.org","https://www.hopkinsmedicine.org","Johns Hopkins Medicine, based in Baltimore, Maryland","None"
"51fb9db4-02ef-4e0d-8aa1-639922b41b59","200","nerdwallet.com","https://www.nerdwallet.com","https://www.nerdwallet.com","NerdWallet: Make all the right money moves","None"
"1f87f87e-61a2-4b48-a1f5-4c5092976cc2","200","goodreads.com","http://www.goodreads.com","https://www.goodreads.com/","Goodreads | Meet your next favorite book","None"
"a304f6fd-44eb-4851-a332-b63cc6f5cb3c","200","dailymail.co.uk","https://www.dailymail.co.uk","https://www.dailymail.co.uk/ushome/index.html","Home | Daily Mail Online","None"
"a9ed37b9-022e-427d-a697-a4627545825c","200","cosmopolitan.com","http://www.cosmopolitan.com","https://www.cosmopolitan.com/","Cosmopolitan.com - The Women's Magazine for Fashion, Sex Advice, Dating Tips, and Celebrity News","None"
"d8177c0e-d9c0-4aef-bece-82aea0783d27","200","caranddriver.com","http://www.caranddriver.com","https://www.caranddriver.com/","Car and Driver: New Car Reviews, Buying Advice and News","None"
"e3e6b19b-82b8-4456-bc89-7f128ae050c1","200","aol.com","http://www.aol.com","https://www.aol.com/","AOL - News, Politics, Sports, Mail & Latest Headlines - AOL.com","None"
"17fe1fdb-349a-4d95-8aa4-7bc55659ae34","200","cars.com","http://www.cars.com","https://www.cars.com/","New Cars, Used Cars, Car Dealers, Prices & Reviews | Cars.com","None"
"968c7869-8007-4631-b48a-c19ae0adbe8b","200","carfax.com","http://www.carfax.com","https://www.carfax.com/","CARFAX™ - Shop, Buy, Own, & Sell Used Cars","None"
"88ec4e12-4303-41b4-a72a-301f25591229","200","bloomberg.com","https://www.bloomberg.com","https://www.bloomberg.com/tosv2.html?vid=&uuid=02fd7110-a6f9-11ed-b8c5-59416b6e6377&url=Lw==","Bloomberg - Are you a robot?","None"
"9b13f39e-7146-4c56-a319-b088f25f4be1","200","hopkinsmedicine.org","http://www.hopkinsmedicine.org","https://www.hopkinsmedicine.org/","Johns Hopkins Medicine, based in Baltimore, Maryland","None"
"03476cc2-2bc1-41e9-9c36-682bbdf42a84","200","att.com","http://www.att.com","https://www.att.com/","Unlimited Data Plans, Internet & TV | AT&T","None"
"c224cebd-27ce-4491-981c-15fee4775347","200","nerdwallet.com","http://www.nerdwallet.com","https://www.nerdwallet.com/","NerdWallet: Make all the right money moves","None"
"d7df39ee-73fb-4eac-87b5-902764df6bd8","200","insider.com","http://www.insider.com","https://www.insider.com/","Insider","None"
"7657fdb1-a07f-40c4-80bd-e5c0cd735811","200","bloomberg.com","http://www.bloomberg.com","https://www.bloomberg.com/tosv2.html?vid=&uuid=03300dad-a6f9-11ed-9ab8-4861656c7865&url=Lw==","Bloomberg - Are you a robot?","None"
"27dfa0b5-1de5-40fc-b545-5e06ff0d0fad","200","att.com","https://www.att.com","https://www.att.com","Unlimited Data Plans, Internet & TV | AT&T","None"
"f9c7de51-c9e1-49eb-9f9b-6e7a64d71ca0","200","fedex.com","http://www.fedex.com","https://www.fedex.com/global/choose-location.html","FedEx Global Home - Select Your Location","None"
"a8beefd2-cf67-4806-9cdc-ce13b5bd34d7","200","fedex.com","https://www.fedex.com","https://www.fedex.com/global/choose-location.html","FedEx Global Home - Select Your Location","None"
